,股票编号,年份（年末）,交易日平均价,预增或预减,超涨或超跌,次新股,每股资本公积(元/股)+每股未分配利润(元/股),每股现金流量净额(元/股),实收资本(或股本),每股收益(期末摊薄，元/股),每股净资产(元/股),营业总收入同必增长(%),近两年送转比例,上市时间,是否高转送
10275,1468,7,2.4766523781809417,1,0,0,3.1245402988224473,-0.15439571931795404,-0.11948360491405215,0.5980477808336659,2.802242994850201,-0.009599575147414092,0.06204567740101715,-0.9759009560156485,0
10276,1469,1,-0.2882657074419364,0,0,0,-0.02707609361193708,-0.20323345792184838,-0.07119990156336928,0.47284639515761406,-0.0130265373031931,-0.008359179948332712,-0.44886140929650725,1.137665701448584,0
10277,1469,2,-0.44178096899332886,0,0,0,0.029819083250601286,0.5194346813952435,-0.057233107774778656,-0.4228936847860156,0.02251960378120427,-0.00982935102391604,-0.5225853756309263,1.2785701452795328,0
10278,1469,3,-0.6436874573728141,0,0,0,-0.1626979808506798,-0.3960951101270331,-0.057233107774778656,-1.5351340230958344,-0.1455098094045293,-0.009465609819195992,-0.6700333082997646,1.4194745891104816,0
10279,1469,4,-0.302981995949006,0,0,0,-0.15957091769487614,-0.27050388670269804,-0.057233107774778656,-0.6044505635395302,-0.14293290365427466,-0.00976089504111666,-0.7437572746341837,1.5603790329414307,0
10280,1469,5,-0.13867492129022083,0,0,0,-0.4603191121331382,-0.2617913289663236,-0.057233107774778656,-2.1706574463493324,-0.4056004437072099,-0.009850187738825029,-0.7437572746341837,1.7012834767723795,0
10283,1470,1,-0.8004717937057665,0,1,0,-0.6486957129818272,-0.14123797906302135,-0.11384431292349385,0.16415509270692097,-0.6276185587389685,-0.008496663926434538,-0.7437572746341837,-1.398614287508495,1
10284,1470,2,-0.8381205500581049,0,1,0,-0.16046850063774568,0.690011151907389,-0.10780602163005994,-0.02617480475786083,-0.19641632986299473,-0.008788059463334356,0.1409303213788456,-1.2577098436775462,1
10285,1470,3,-0.7523035410640732,0,1,0,-0.3903365968777921,-0.2735266108153177,-0.10056290173810949,-0.042085194624057416,-0.3919327377181132,-0.008551870862879117,1.025617917391875,-1.1168053998465974,1
10286,1470,4,-0.5178284500269058,0,1,0,-0.5737041058194995,-0.1252353219962113,-0.09114684592532198,-0.08178682167335176,-0.5495534727753665,-0.00826700554439268,1.7628575807360662,-0.9759009560156485,0
10287,1470,5,-0.11554137891241195,0,1,0,-0.9098344407799099,-0.20673033483644762,-0.0569694060885552,-0.4370197318634798,-0.8575947650582789,-0.009414490453178732,0.8781699847230369,-0.8349965121846997,0
10288,1470,6,-0.41809142456118054,0,1,0,-0.8910141532681288,-0.13074734831922363,-0.057440514354403276,-0.5113673480606603,-0.8368532001469141,-0.009524966165257404,-0.7437572746341837,-0.6940920683537508,0
10289,1470,7,-0.5311488414707635,0,1,0,-0.8666056880797728,-0.1526176463105307,-0.0580516424144353,-0.5702506600888271,-0.8470597680204724,-0.008989352209143086,-0.44886140929650725,-0.553187624522802,0
10290,1471,1,-0.7101345342455377,0,1,0,0.40706450785213344,-1.3095504831406493,-0.1163670674722798,-0.13635797196208221,0.3168679262931547,-0.007609101499041761,-0.5963093419653455,-1.1168053998465974,0
10291,1471,2,-0.7408307752845489,0,1,0,0.5287014737551989,0.02773822574244319,-0.1163670674722798,0.09962136184776844,0.4336623898561747,-0.0072538508150429,-0.5225853756309263,-0.9759009560156485,0
10292,1471,3,-0.607343676046296,0,1,0,0.6649603553404939,-0.06851479305940682,-0.1163670674722798,0.3275711531083235,0.5742300721543888,-0.006936284933137934,-0.44886140929650725,-0.8349965121846997,0
10293,1471,4,-0.4946137345215496,0,1,0,0.7442082429093324,-0.8839983433639971,-0.11626541381227279,-0.07122946017335215,0.6569436939811956,-0.008176067924243061,-0.5225853756309263,-0.6940920683537508,1
10294,1471,5,-0.042202693991439444,0,1,0,2.6931503547639446,2.1179223150688244,-0.1042207802531624,-2.5861119256591767,2.321574281082081,-0.009160142774720744,3.7534046717653817,-0.553187624522802,0
10295,1471,6,-0.33741317960239336,0,1,0,-0.2796733063085193,-0.40415570776068555,-0.021033856969225034,-0.4831152539057317,-0.30702116686903025,-0.007478058072528513,3.7091702919647305,-0.4122831806918532,0
10296,1471,7,-0.3096361545573072,0,1,0,-0.18710644603903587,-0.20880475334510817,-0.020388188324725845,-0.1418596955606736,-0.23148245909195259,-0.008064856325809088,-0.714267688100416,-0.27137873686090436,0
10297,1472,1,-0.48158673220903225,0,0,0,1.489086268337149,2.6723254787834207,-0.12731390523650518,0.46526293830550164,1.2893466816319674,-0.007997906127274537,0.4358261867165221,-1.2577098436775462,0
10298,1472,2,-0.5239362353194327,0,0,0,1.5494559598172468,-1.8506773683998186,-0.12731390523650518,0.38407534141818067,1.358948400670713,-0.008558546403387872,-0.0065176112899926,-1.1168053998465974,0
10299,1472,3,-0.38495738237769417,0,0,0,1.5242657288399397,-0.5669086570401685,-0.12731390523650518,-0.542593346863476,1.3395963437619365,-0.008339221349914917,-0.301413476627669,-0.9759009560156485,0
10300,1472,4,-0.2383206599225531,0,0,0,1.276967150935136,-0.18059266162732454,-0.12685032029204152,-0.3799207626240452,1.1332923010503593,-0.00802054854651753,-0.44886140929650725,-0.8349965121846997,0
10301,1472,5,3.4823094246230633,0,0,0,3.3667718762433103,-3.3874658687158092,-0.12908185802466496,4.922253834094073,2.7026026391736817,-9.327153132188015e-05,-0.7437572746341837,-0.6940920683537508,0
10302,1472,6,3.107803355133332,0,0,0,0.0584548745569881,1.901115946363672,-0.03688851037621175,0.32177203904494356,-0.08396723678079651,-0.008294421949066667,-0.15396554395883078,-0.553187624522802,0
10303,1472,7,2.1738175558833372,0,0,0,-0.034604208616649465,0.22101476164936001,-0.010600777675305576,0.32742245787592916,-0.1518762824345706,-0.008062729057689578,0.14093032137884576,-0.4122831806918532,0
10304,1473,1,-0.1765439523259786,-1,0,0,0.45993503861599877,0.48831840376533514,0.07548666578948166,1.4410010532772977,0.5525537473140101,-0.008100670492419984,0.612763705919128,1.137665701448584,0
10305,1473,2,-0.31617925471207187,-1,0,0,0.5403121434355438,-0.6095824092183285,0.07548666578948166,0.46258642412240314,0.6359242274693132,-0.009310798500190473,0.2736334607808001,1.2785701452795328,0
10306,1473,3,-0.04713636763882641,-1,0,0,0.6738203676152708,-0.17549551900604432,0.07548666578948166,0.597304304671694,0.7470848676763838,-0.008637230588133971,-0.0065176112899926,1.4194745891104816,0
10307,1473,4,0.396754948487207,-1,0,0,0.8610098426362938,-0.4038000931592009,0.07628395398052307,0.7581925461223927,0.8996528463605888,-0.008187100035653547,0.11144073484507808,1.5603790329414307,0
10308,1473,5,0.3941001268450752,-1,0,0,1.0233275838532858,-0.06294349763614702,0.10006243344032167,0.3916587982702931,1.2179764978626553,-0.009341078059339269,0.0377167685106589,1.7012834767723795,0
10309,1473,6,0.02547589829672106,-1,0,0,0.987192631830666,0.485354948752963,0.1001214139114072,-0.3509251923071449,1.0942850218504234,-0.009237757141488135,-0.33090306316143664,1.8421879206033283,0
10310,1473,7,0.42895096758482515,-1,0,0,1.306819022357669,-0.30541338674844287,0.10045737664763027,0.6304633414956365,1.5327884836854528,-0.007314954118208273,-0.25717909682701756,1.983092364434277,0
10311,1474,1,-0.6273523656745226,0,1,0,-0.06147378832577708,-0.6971228702838043,-0.12150935425120417,-0.08163812644095741,-0.1044814276553741,-0.008594292546890293,2.559076417147793,-1.1168053998465974,0
10312,1474,2,-0.6946305789818467,0,1,0,-0.6525755876381021,-0.23215677884260133,-0.11106895382126682,-0.34244956406066634,-0.6281238343762734,-0.00861280101631383,0.9961283308581075,-0.9759009560156485,0
10313,1474,3,-0.6748960671811123,0,1,0,-0.6280513052958273,-0.1971287405963616,-0.11106895382126682,-0.3815564101803832,-0.6026832060379733,-0.008475496371861613,-0.5815645486984616,-0.8349965121846997,0
10314,1474,4,-0.5358980669399984,0,1,0,-0.6092310177840462,-0.09305220056184889,-0.11106895382126682,-0.43880407465221216,-0.5836090507297146,-0.00896987595640355,-0.6257989284991131,-0.6940920683537508,0
10315,1474,5,0.29502485846511484,0,1,0,-0.5847067354417714,-0.19481724568671124,-0.11106895382126682,-0.43255887489164896,-0.559456875266542,-0.008269160640147474,-0.6552885150328808,-0.553187624522802,0
10316,1474,6,0.8040060169293282,0,1,0,0.8603728482897414,1.7734503044306762,-0.09371437070316051,-0.4792491778634783,0.6898371379697426,-0.008490047133155827,-0.6995228948335321,-0.4122831806918532,1
10317,1474,7,0.23679193288279643,0,1,0,1.052455598063827,-1.3848815095551512,-0.09371437070316051,0.07017970583368495,0.8583465630109157,-0.005554611921677635,0.21465428771326475,-0.27137873686090436,0
10318,1475,1,-0.5150176858220674,0,1,0,-0.3777704356776182,-0.48357630209226127,-0.11495882107249694,0.36162236132663217,-0.34084937078659117,-0.008118514190556174,0.4358261867165221,-0.6940920683537508,0
10319,1475,2,-0.5738189636495646,0,1,0,-0.3696053263263532,-0.11972329567319895,-0.11495882107249694,0.10690742823509207,-0.31982990427470864,-0.00941490477574852,0.36210222038210294,-0.553187624522802,0
10320,1475,3,-0.3233304958647172,0,1,0,-0.35926864533911346,0.07977649575969957,-0.1132597277116325,0.30452339208719764,-0.3020442018415772,-0.008178757928987208,0.4358261867165221,-0.4122831806918532,0
10321,1475,4,-0.19815694921437335,0,1,0,-0.3559389021639522,-0.20886402244535562,-0.11139072501468159,0.4127735212702923,-0.29009443301931714,-0.00832835929627561,0.5095501530509413,-0.27137873686090436,1
10322,1475,5,0.02010657084269316,0,1,0,0.3874914088398812,1.5326399501253087,-0.10899207932356467,0.17054898769987858,0.36176166666769205,-0.009153170406102288,1.3205137827295512,-0.1304742930299555,0
10323,1475,6,-0.10695417219907534,0,1,0,-0.23250677037514783,-0.07444170308415128,-0.09062593905308587,-0.04000346137053643,-0.2157178592080408,-0.007597800387156859,1.0551075039256426,0.010430150800993335,0
10324,1475,7,-0.024207137425956652,0,1,0,-0.42490801732251005,-0.6452624075672901,-0.09062593905308587,0.015905946009743273,-0.37258068080933676,-0.007948753247484034,-0.09498637089129552,0.15133459463194218,0
10325,1476,1,-0.3829251166392982,0,0,0,2.3927785660759184,5.011261981848326,-0.12571667979759685,0.8135071725730948,2.1556922893548927,-0.008391379614316125,3.3847848400932863,-1.2577098436775462,1
10326,1476,2,-0.43474049832682654,0,0,0,0.6213551968901213,-0.32100116011352076,-0.11948360491405215,0.15880206434072405,0.5516947787305917,-0.008359303626711754,2.8834618690192366,-1.1168053998465974,0
10327,1476,3,1.7239536248339957,0,0,0,-0.2762567002679189,-0.10514309701232759,-0.10701745514696276,-0.1918212936451788,-0.2673822931224633,-0.00831353335058803,0.863425191456153,-0.9759009560156485,0
10328,1476,4,0.7509277647358562,0,0,0,-0.26757041372401996,0.1719399466444759,-0.10701745514696276,-0.5061630149268577,-0.2554830518639337,-0.010507358989780126,-0.6847781015666484,-0.8349965121846997,0
10329,1476,5,2.9947432352855734,0,0,0,-0.31575034975417954,0.0682782903116953,-0.10701745514696276,-0.8420655449057187,-0.2952229807379616,-0.010143203462490289,-0.714267688100416,-0.6940920683537508,0
10330,1476,6,2.2158831427343957,0,0,0,-0.3099884463467266,-0.39822879773594105,-0.10701745514696276,-0.5675741459057286,-0.28645644843072215,-0.006386571641812903,-0.714267688100416,-0.553187624522802,0
10331,1476,7,0.9322154333101227,0,0,0,-0.32869291670458906,-0.004978317594146211,-0.10701745514696276,-0.6982772551803719,-0.3046968989374279,-0.008772565654399954,-0.714267688100416,-0.4122831806918532,0
10332,1477,1,-0.1515819587096679,0,0,0,0.32248903120303696,1.3713687283520122,-0.12415841107671066,-0.03777303288462102,0.24509352201399814,-0.008265722381210126,1.3205137827295512,-1.2577098436775462,0
10333,1477,2,-0.44097148177235496,0,0,0,-0.24550724590251669,-0.5680940390451173,-0.12026273927449524,-0.5573141748705177,-0.2599800050359471,-0.008573737200293625,0.28837825404768375,-1.1168053998465974,0
10334,1477,3,-0.3476851238980531,0,0,0,-0.3006072568793157,-0.2662957805851294,-0.12026273927449524,-0.9033279806521953,-0.3080569819255052,-0.009042063934290504,-0.7437572746341837,-0.9759009560156485,0
10335,1477,4,0.8620109493905183,0,0,0,-0.34817915285140244,0.14100147631530985,-0.12026273927449524,-0.9970059770606428,-0.3495653755301001,-0.008617426587689976,-0.7437572746341837,-0.8349965121846997,0
10336,1477,5,0.6510315039520084,0,0,0,-0.2999702625327632,-0.6836095154273868,-0.12026273927449524,-0.4135258851451708,-0.30750117872446986,-0.009270176336594346,-0.7437572746341837,-0.6940920683537508,0
10337,1477,6,1.403617983606869,0,0,0,-0.34629712410022434,-0.007941772606518443,-0.12026273927449524,-0.8752245817296611,-0.3479232297088592,-0.010072672774882491,-0.7437572746341837,-0.553187624522802,0
10338,1477,7,0.06958018390395855,0,0,0,-0.33584462595906595,-0.13987478975733011,-0.12026273927449524,-0.5666819745113625,-0.3388030044555064,-0.008043181689882094,-0.7437572746341837,-0.4122831806918532,0
10339,1478,1,-0.7175348718197703,0,0,0,-0.597214988064986,-0.12701339500363462,-0.007813115106565901,-0.17204482773672883,-0.5808805622882683,-0.008641655182144175,0.1409303213788456,1.137665701448584,0
10340,1478,2,-0.7948006656603925,0,0,0,-0.5785394719956032,-0.36906840041419836,-0.007813115106565901,-0.18959086515926338,-0.5586989618105846,-0.00864849459650516,0.05246156177754274,1.2785701452795328,0
10341,1478,3,-0.7301878595086629,0,0,0,-0.7115554732711762,-0.17905166502089098,-0.007813115106565901,-0.12520582953250523,-0.668369038887606,-0.008687261584415667,0.05246156177754274,1.4194745891104816,0
10342,1478,4,-0.2243163574982619,0,0,0,-0.7386566872881408,0.46769275687922446,0.017014212746018477,-0.07063467924377477,-0.6899948361642544,-0.00864951494313225,0.4358261867165221,1.5603790329414307,0
10343,1478,5,0.4916613650176652,0,0,0,-0.8025588019627578,-0.0035558591882075496,0.04680700618470242,-0.11568933465926609,-0.744261439610797,-0.00870882181784205,0.36210222038210294,1.7012834767723795,0
10344,1478,6,-0.0558964049897624,0,0,0,-0.8036301106365051,-0.5428454023397059,0.04680700618470242,-0.08000247888461946,-0.7369349428698765,-0.008674442320428032,0.06720635504442657,1.8421879206033283,0
10345,1478,7,-0.2032987045579388,0,0,0,-0.8201630093583929,-0.14509047057910524,0.0825583583578712,-0.14423881927898338,-0.7524974324988665,-0.008733084423850483,-0.0065176112899926,1.983092364434277,0
10352,1479,7,1.456119231033822,0,0,1,-0.5277826042907536,0.2768462540824529,-0.1119002901838596,0.015459860312560159,-0.5155736861666141,-0.00793205975827293,-0.6552885150328808,-1.2577098436775462,0
10353,1480,1,-0.041243865124459454,0,0,0,1.9917327163441028,1.0869955853647728,-0.11325053003050746,0.9333555298829496,1.727572241866479,-0.007411797380957116,-0.0065176112899926,-1.2577098436775462,0
10354,1480,2,-0.438466969305937,0,0,0,1.9991160599064166,0.88156888390713,-0.11325053003050746,-0.16312311379306718,1.7420483888752631,-0.00843556371522864,-0.22768951029324996,-1.1168053998465974,0
10355,1480,3,-0.23998345507462865,0,0,0,2.059775294271311,-1.109280193404534,-0.11325053003050746,-0.1033476303705341,1.8042730836093577,-0.007955243270424229,-0.44886140929650725,-0.9759009560156485,0
10356,1480,4,-0.09645382896898075,0,0,0,0.3100676414452616,-0.32319411682267624,-0.09081146044974657,-0.058144279722648434,0.24095026178809847,-0.009458584887266443,-0.44886140929650725,-0.8349965121846997,0
10357,1480,5,0.57943870894684,0,0,0,0.3106177729263752,-0.28306893595515625,-0.09081146044974657,-0.44772578859587386,0.24544721496011163,-0.009562851944717243,-0.5225853756309263,-0.6940920683537508,0
10358,1480,6,0.04033807582614043,0,0,0,0.31950673948963193,-0.33504793687216516,-0.09081146044974657,-0.49724130098319597,0.25441585752227297,-0.009953579771744112,-0.5963093419653455,-0.553187624522802,0
10359,1480,7,-0.34287850701011224,0,0,0,0.34843207368081547,-0.017484097746357025,-0.09081146044974657,-0.3745677342578483,0.2828628759025371,-0.008528514200997159,-0.5963093419653455,-0.4122831806918532,0
10360,1481,1,0.4297675560116134,0,0,0,0.6576059660666596,2.298811609024025,-0.08731080976827578,0.7236952522069009,0.5386081397243957,-0.007763275874395217,1.025617917391875,-1.2577098436775462,1
10361,1481,2,-0.03991106788500069,0,0,0,0.8099055234696881,-0.05926881342080546,-0.086864560563332,1.0972176759815353,0.7018626981375984,-0.008368570229261425,1.173065850060713,-1.1168053998465974,1
10362,1481,3,-0.13085948507309528,0,0,0,0.8579406880574497,-1.1415225839391436,-0.08687976926604785,0.7607203650730966,0.7578977663147082,-0.008956429024642281,1.3205137827295512,-0.9759009560156485,1
10363,1481,4,-0.08531598426735722,0,0,0,0.8200684787260499,-1.0065075735754652,-0.08717779984593273,0.28667996419987435,0.7336697995059397,-0.009374786601546985,1.762857580736066,-0.8349965121846997,0
10364,1481,5,0.4035030452372572,0,0,0,0.7128797027743368,-0.1403489425593097,-0.08717779984593273,0.42571000648860174,0.6674028996734064,-0.00855641913526836,1.4679617153983895,-0.6940920683537508,1
10365,1481,6,0.2741280519330445,0,0,0,0.7656054620958033,-0.4654992265167907,-0.08717779984593273,0.474035957016769,0.7438511035976328,-0.008818521448092238,1.4679617153983895,-0.553187624522802,1
10366,1481,7,0.09970071218433049,0,0,0,0.7249825953588358,-0.19114256147136968,-0.08717779984593273,0.6581206547209877,1.1274311036576226,-0.008438742249570003,2.2052013787425806,-0.4122831806918532,0
10367,1482,1,-0.7636769495225629,0,0,0,-0.13536513252587765,-0.19843266080180536,-0.08864019312305582,0.11508566601678193,-0.059410840807779974,0.007926776635992677,0.922404364523688,0.292239038462891,0
10368,1482,2,-0.7650776138410085,0,0,0,-0.43585273836782285,-0.16802761237486627,-0.06698541234401295,-0.05517037507476122,-0.3598224709673889,-0.004691639847997753,0.13355792474540368,0.43314348229383987,0
10369,1482,3,-0.6982101435194296,0,0,0,-0.3852406421053714,0.09394181071883881,-0.06698541234401295,-0.2783619188986968,-0.3092949072369021,-0.008387338423280948,-0.6685588289730762,0.5740479261247887,0
10370,1482,4,-0.6229862768525358,0,0,0,-0.40426360963651015,-0.5185450712382537,-0.06698541234401295,-0.4893604536662948,-0.3198046404928434,-0.010283538227229019,-0.7127932087737276,0.7149523699557375,0
