,股票编号,年份（年末）,交易日平均价
131195,1562,6,25.88381032929
131207,1562,7,14.91045376448433
131219,1563,1,4.914138021322
131231,1563,2,2.935203610212762
131243,1563,3,4.7547729964900025
131255,1563,4,6.682271430016697
131267,1563,5,12.883289534688696
131279,1563,6,10.272783678806
131291,1563,7,8.700371618934286
131303,1564,1,5.90041134145091
131315,1564,2,5.247611406126427
131327,1564,3,3.9527697178309085
131339,1564,4,5.130504177407609
131351,1564,5,6.1140697975193055
131363,1564,6,5.705939551619999
131375,1564,7,5.369232356792857
131387,1565,1,3.346093576376637
131399,1565,2,2.596083176237333
131411,1565,3,4.065013141001591
131423,1565,4,5.022663540392174
131435,1565,5,7.48261339399487
131447,1565,6,4.443648790637045
131459,1565,7,3.8279528597477137
131471,1566,1,8.198858002070681
131483,1566,2,5.226833378272381
131495,1566,3,10.626865780826181
131507,1566,4,10.218435682941914
131519,1566,5,11.20775607094226
131531,1566,6,10.475058655043819
131543,1566,7,8.433133691004572
131555,1567,1,6.443655630249819
131567,1567,2,5.756624188580286
131579,1567,3,7.733357755172046
131591,1567,4,8.362628285165433
131603,1567,5,15.088084395062872
131615,1567,6,43.33696764260292
131627,1567,7,50.371494478623994
131639,1568,1,4.4662238405511365
131651,1568,2,3.911365380152286
131663,1568,3,4.054167711870546
131675,1568,4,7.5655526848505215
131687,1568,5,13.60001263723474
131699,1568,6,11.678636363636366
131711,1568,7,5.3919047619047635
131723,1569,1,5.333569577308996
131735,1569,2,5.333569577308997
131747,1569,3,5.333569577308996
131759,1569,4,5.333569577308996
131771,1569,5,7.5149321378399945
131783,1569,6,7.832333688700182
131795,1569,7,5.833065702958477
131807,1570,1,6.6282267181494525
131819,1570,2,6.332256313926429
131831,1570,3,7.730300511818908
131843,1570,4,10.296385581807566
131855,1570,5,19.795059771666434
131867,1570,6,16.34784319267272
131879,1570,7,12.221990484442285
131891,1571,1,10.726070290515999
131903,1571,2,10.726070290515999
131915,1571,3,10.726070290515999
131927,1571,4,10.726070290515997
131939,1571,5,10.726070290515997
131951,1571,6,37.82595946061028
131963,1571,7,22.297688664541003
131975,1572,1,43.07399656965362
131987,1572,2,12.799687993574857
131999,1572,3,15.143378844476361
132011,1572,4,15.097892627034259
132023,1572,5,14.311952479021608
132035,1572,6,16.309413723823997
132047,1572,7,18.84135940387219
132059,1573,1,4.0664634013950005
132071,1573,2,2.9816946053660005
132083,1573,3,4.7860165611803644
132095,1573,4,7.364643713223258
132107,1573,5,10.859634847060175
132119,1573,6,15.440038679257775
132131,1573,7,11.164202317905
132143,1574,1,4.119090909090908
132155,1574,2,3.4080952380952385
132167,1574,3,4.870000000000001
132179,1574,4,5.411739130434783
132191,1574,5,17.274347826086956
132203,1574,6,17.490000000000006
132215,1574,7,9.526666666666667
132227,1575,1,9.919690175372004
132239,1575,2,9.919690175372002
132251,1575,3,9.919690175372004
132263,1575,4,9.919690175372004
132275,1575,5,9.919690175372004
132287,1575,6,9.919690175372004
132299,1575,7,29.86225272185181
132311,1576,1,13.720121533692003
132323,1576,2,13.720121533692003
132335,1576,3,13.720121533692003
132347,1576,4,13.720121533692003
132359,1576,5,13.720121533692003
132371,1576,6,28.852554886608413
132383,1576,7,26.987753841368573
132395,1577,1,10.143193939735996
132407,1577,2,10.143193939735998
132419,1577,3,10.143193939735996
132431,1577,4,10.143193939735996
132443,1577,5,10.143193939735996
132455,1577,6,42.227322388888005
132467,1577,7,30.306544182245325
132479,1578,1,4.4768181818181825
132491,1578,2,6.0809523809523816
132503,1578,3,8.242727272727272
132515,1578,4,6.8795652173913036
132527,1578,5,13.160434782608698
132539,1578,6,10.599545454545456
132551,1578,7,6.819047619047619
132563,1579,1,1.618897628596636
132575,1579,2,1.4027476157927143
132587,1579,3,1.9164487355845
132599,1579,4,2.6872484355943045
132611,1579,5,7.649230994752998
132623,1579,6,7.486221781186453
132635,1579,7,4.362474099058858
132647,1580,1,4.873359923364636
132659,1580,2,4.204914499280999
132671,1580,3,4.814022210288001
132683,1580,4,6.443164198861565
132695,1580,5,9.44968290596765
132707,1580,6,7.6913470806190904
132719,1580,7,5.380256207343808
132731,1581,1,9.114256429514
132743,1581,2,9.114256429514
132755,1581,3,9.114256429514
132767,1581,4,9.114256429514
132779,1581,5,9.114256429514
132791,1581,6,9.114256429514
132803,1581,7,27.099375433440088
132815,1582,1,4.453872170011091
132827,1582,2,5.357944386541809
132839,1582,3,6.908672128400183
132851,1582,4,10.493311661330004
132863,1582,5,18.688446816856953
132875,1582,6,13.823985530452502
132887,1582,7,10.01916259255062
132899,1583,1,8.668681951704
132911,1583,2,8.668681951704
132923,1583,3,8.668681951704
132935,1583,4,8.668681951704
132947,1583,5,8.668681951704
132959,1583,6,8.668681951704
132971,1583,7,9.813974783592
132983,1584,1,6.880715975219999
132995,1584,2,6.880715975219999
133007,1584,3,6.880715975219999
133019,1584,4,6.880715975219999
133031,1584,5,6.880715975219999
133043,1584,6,6.880715975219999
133055,1584,7,13.335957725885335
133067,1585,1,2.8052747283454544
133079,1585,2,2.259140824201952
133091,1585,3,3.5354895440069996
133103,1585,4,5.29280762753261
133115,1585,5,6.437243428404131
133127,1585,6,8.256786037908908
133139,1585,7,7.353442253517905
133151,1586,1,2.7095426719431814
133163,1586,2,2.7153081786238094
133175,1586,3,2.5984746179334084
133187,1586,4,4.525566115258566
133199,1586,5,6.696076549272608
133211,1586,6,4.0323236601595465
133223,1586,7,3.8589001353368584
133235,1587,1,14.585458270074998
133247,1587,2,14.585458270075
133259,1587,3,14.585458270074998
133271,1587,4,26.91368170200313
133283,1587,5,35.39695652173913
133295,1587,6,35.65409090909091
133307,1587,7,29.291428571428565
133319,1588,1,8.699435232201003
133331,1588,2,8.699435232201003
133343,1588,3,8.699435232201003
133355,1588,4,20.080763879261088
133367,1588,5,27.889413452546304
133379,1588,6,23.03062634049813
133391,1588,7,15.936217932217097
133403,1589,1,6.494099243696997
133415,1589,2,6.494099243696997
133427,1589,3,6.494099243696997
133439,1589,4,24.043047212090745
133451,1589,5,46.74579503063801
133463,1589,6,25.387795239637537
133475,1589,7,16.201770542227717
133487,1590,1,8.132185480028996
133499,1590,2,8.132185480028998
133511,1590,3,8.132185480028996
133523,1590,4,8.132185480028996
133535,1590,5,8.132185480028996
133547,1590,6,25.47025529269
133559,1590,7,14.856112910600002
133571,1591,1,6.146943273755998
133583,1591,2,6.146943273755999
133595,1591,3,6.146943273755998
133607,1591,4,6.146943273755998
133619,1591,5,6.146943273755998
133631,1591,6,32.90216991976705
133643,1591,7,16.05010424276667
133655,1592,1,16.81889044427999
133667,1592,2,16.818890444279994
133679,1592,3,16.81889044427999
133691,1592,4,16.81889044427999
133703,1592,5,16.81889044427999
133715,1592,6,16.81889044427999
133727,1592,7,44.765295513881426
133739,1593,1,5.605442647686817
133751,1593,2,5.602880440409143
133763,1593,3,7.326140328294954
133775,1593,4,14.182316294309214
133787,1593,5,20.285732090682004
133799,1593,6,15.684183313626276
133811,1593,7,12.649336540044427
133823,1594,1,6.177488688553001
133835,1594,2,5.934263165367048
133847,1594,3,4.788821098435
133859,1594,4,5.71164043407
133871,1594,5,5.2444662395669575
133883,1594,6,7.843185698010092
133895,1594,7,6.660437122319332
133907,1595,1,7.97441514324
133919,1595,2,6.9771292220810945
133931,1595,3,11.949199689311047
133943,1595,4,13.60942884083687
133955,1595,5,34.52618725861018
133967,1595,6,22.11865892455123
133979,1595,7,13.216890959626333
133991,1596,1,12.713180294240999
134003,1596,2,12.713180294240999
134015,1596,3,12.713180294240999
134027,1596,4,12.713180294240999
134039,1596,5,12.713180294240999
134051,1596,6,12.713180294240999
134063,1596,7,21.535751374431
134075,1597,1,3.815411542580364
134087,1597,2,3.0690873815127615
134099,1597,3,5.5365935539149085
134111,1597,4,8.600572764936302
134123,1597,5,14.832882881726611
134135,1597,6,13.721466944200364
134147,1597,7,9.224270243897903
134159,1598,1,3.571338010293273
134171,1598,2,3.3391405102331424
134183,1598,3,3.277002603081455
134195,1598,4,6.5812897799406525
134207,1598,5,9.393606897513044
134219,1598,6,6.669569118174547
134231,1598,7,5.902670630505
134243,1599,1,4.900999865654547
134255,1599,2,3.749214238966096
134267,1599,3,5.503186121293909
134279,1599,4,9.134397290555478
134291,1599,5,11.399051435888564
134303,1599,6,8.567948831334228
134315,1599,7,7.425798868166096
134327,1600,1,37.175069564640005
134339,1600,2,37.175069564640005
134351,1600,3,37.175069564640005
134363,1600,4,37.175069564640005
134375,1600,5,37.175069564640005
134387,1600,6,37.175069564640005
134399,1600,7,38.97575163160952
134411,1601,1,5.7303540510515
134423,1601,2,4.334370571218999
134435,1601,3,10.912146086792637
134447,1601,4,12.960613576736435
134459,1601,5,21.623368624424003
134471,1601,6,17.111362844580906
134483,1601,7,20.61429355096762
134495,1602,1,3.2438433799609085
134507,1602,2,2.556189983952381
134519,1602,3,3.6071673018908186
134531,1602,4,6.863963100334217
134543,1602,5,21.710823601182607
134555,1602,6,20.836597508525227
134567,1602,7,13.359187913460001
134579,1603,1,9.577796448024001
134591,1603,2,9.577796448024001
134603,1603,3,9.577796448024001
134615,1603,4,9.577796448024001
134627,1603,5,9.577796448024001
134639,1603,6,33.35762470081336
134651,1603,7,16.81712455301524
134663,1604,1,4.106727309453636
134675,1604,2,4.016562027604
134687,1604,3,5.356597442632092
134699,1604,4,10.061309614934956
134711,1604,5,7.200878340391301
134723,1604,6,6.301223223064
134735,1604,7,9.817163523681668
134747,1605,1,5.918238156672003
134759,1605,2,5.918238156672002
134771,1605,3,5.918238156672003
134783,1605,4,5.918238156672003
134795,1605,5,6.80252437148035
134807,1605,6,26.385709608800003
134819,1605,7,14.043934828551238
134831,1606,1,1.987766355573
134843,1606,2,1.6385756302035237
134855,1606,3,2.7904548744236815
134867,1606,4,6.027010478306087
134879,1606,5,7.346920529191304
134891,1606,6,4.955236359882545
134903,1606,7,5.219816363637857
134915,1607,1,23.19509221483999
134927,1607,2,23.19509221483999
134939,1607,3,23.19509221483999
134951,1607,4,23.19509221483999
134963,1607,5,23.19509221483999
134975,1607,6,23.19509221483999
134987,1607,7,34.854073618630665
134999,1608,1,3.7497627705734087
135011,1608,2,3.7140770465448574
135023,1608,3,6.3993833944644996
135035,1608,4,7.559671600300956
135047,1608,5,9.980561495361087
135059,1608,6,10.638993233635002
135071,1608,7,12.372218515563858
135083,1609,1,2.953364073872137
135095,1609,2,2.457617668561619
135107,1609,3,1.7702040135598638
135119,1609,4,3.1938520559846957
135131,1609,5,3.6178685422455663
135143,1609,6,4.427449923312545
135155,1609,7,6.795131741034
135167,1610,1,3.815810096383999
135179,1610,2,3.8158100963839994
135191,1610,3,3.815810096383999
135203,1610,4,3.815810096383999
135215,1610,5,24.19833706233026
135227,1610,6,17.717497214073408
135239,1610,7,12.162072672318383
135251,1611,1,10.272533471734908
135263,1611,2,6.094265443686095
135275,1611,3,7.632129833953181
135287,1611,4,9.546419685106088
135299,1611,5,16.20024081277848
135311,1611,6,13.359902510973633
135323,1611,7,8.214373696560001
135335,1612,1,8.115356875482005
135347,1612,2,8.115356875482004
135359,1612,3,8.115356875482005
135371,1612,4,8.115356875482005
135383,1612,5,43.08549425005796
135395,1612,6,34.58134061450682
135407,1612,7,25.450571759335713
135419,1613,1,7.962097054751999
135431,1613,2,7.962097054751999
135443,1613,3,7.962097054751999
135455,1613,4,7.962097054752
135467,1613,5,7.962097054752
135479,1613,6,7.962097054751999
135491,1613,7,44.456890100976
135503,1614,1,11.047392720874997
135515,1614,2,11.047392720874997
135527,1614,3,11.047392720874997
135539,1614,4,11.047392720874997
135551,1614,5,11.047392720874997
135563,1614,6,37.372454854475365
135575,1614,7,18.863929236786
135587,1615,1,12.115873626385456
135599,1615,2,9.284095619486951
135611,1615,3,8.762460626808
135623,1615,4,11.165557903584002
135635,1615,5,20.668983113043478
135647,1615,6,16.359157483509453
135659,1615,7,10.185406749823713
135671,1616,1,9.359289033599994
135683,1616,2,9.359289033599996
135695,1616,3,10.921587710954546
135707,1616,4,15.13377871980522
135719,1616,5,18.095679218861214
135731,1616,6,26.61135691859545
135743,1616,7,51.36012395407486
135755,1617,1,8.775319421442
135767,1617,2,5.992735881022002
135779,1617,3,8.507673875666093
135791,1617,4,11.894507403076172
135803,1617,5,24.81885512153509
135815,1617,6,22.752279483340494
135827,1617,7,12.49095879473181
135839,1618,1,6.193353663138182
135851,1618,2,4.8312336021523805
135863,1618,3,4.680251145888862
135875,1618,4,7.015002152562391
135887,1618,5,8.720813294577995
135899,1618,6,12.562530986308637
135911,1618,7,8.818732258311046
135923,1619,1,6.484228857103999
135935,1619,2,6.484228857103998
135947,1619,3,6.484228857103999
135959,1619,4,11.291088877690695
135971,1619,5,18.939648848122953
135983,1619,6,26.393440867872588
135995,1619,7,12.250470993490001
136007,1620,1,4.711037178580001
136019,1620,2,3.9799139648304758
136031,1620,3,3.7217909099540907
136043,1620,4,5.252352553095999
136055,1620,5,9.372005809875391
136067,1620,6,25.703371274290898
136079,1620,7,21.81
136091,1621,1,3.329216610488182
136103,1621,2,2.9067354291929046
136115,1621,3,5.471084008001454
136127,1621,4,8.673884083731911
136139,1621,5,12.324151953455216
136151,1621,6,9.560132820440046
136163,1621,7,8.542337632385998
136175,1622,1,6.411937887228003
136187,1622,2,6.411937887228003
136199,1622,3,6.411937887228003
136211,1622,4,19.847469805279044
136223,1622,5,19.92874738799061
136235,1622,6,21.599438748432274
136247,1622,7,12.014325142510998
136259,1623,1,2.5386032807007735
136271,1623,2,2.537967129838095
136283,1623,3,4.888457994872727
136295,1623,4,5.596029299882871
136307,1623,5,6.483185672769045
136319,1623,6,5.275560886924366
136331,1623,7,5.188095238095238
136343,1624,1,8.041818181818181
136355,1624,2,5.276666666666666
136367,1624,3,6.002727272727273
136379,1624,4,14.346521739130436
136391,1624,5,14.405652173913042
136403,1624,6,15.133181818181816
136415,1624,7,10.100476190476188
136427,1625,1,15.474114919725004
136439,1625,2,15.474114919725004
136451,1625,3,15.474114919725004
136463,1625,4,15.474114919725006
136475,1625,5,15.474114919725006
136487,1625,6,15.474114919725004
136499,1625,7,23.982362619475
136511,1626,1,4.893840078959998
136523,1626,2,4.8938400789599985
136535,1626,3,4.893840078959998
136547,1626,4,4.893840078959998
136559,1626,5,4.893840078959998
136571,1626,6,19.86173613372836
136583,1626,7,8.41102504443657
136595,1627,1,7.865947560663636
136607,1627,2,5.067043889043809
136619,1627,3,4.9626663932872725
136631,1627,4,7.065133432386087
136643,1627,5,21.28148394489043
136655,1627,6,20.86529129710182
136667,1627,7,14.725872966678097
136679,1628,1,3.9654723158235003
136691,1628,2,2.8855701126638573
136703,1628,3,2.9057908949414997
136715,1628,4,4.553266712724782
136727,1628,5,6.354244104618216
136739,1628,6,5.660802733942636
136751,1628,7,4.228580136713143
136763,1629,1,6.238083285812956
136775,1629,2,5.685694637948332
136787,1629,3,10.362326128531365
136799,1629,4,15.021095445801999
136811,1629,5,18.274724502349915
136823,1629,6,12.420681994359274
136835,1629,7,9.791904761904762
136847,1630,1,6.157467855890365
136859,1630,2,4.47139106926762
136871,1630,3,5.598227628620001
136883,1630,4,8.544738654553042
136895,1630,5,13.699073841869133
136907,1630,6,9.237046633564454
136919,1630,7,6.947712870422571
136931,1631,1,3.864696085262182
136943,1631,2,4.155751355030858
136955,1631,3,7.604838626499544
136967,1631,4,9.286952090489086
136979,1631,5,14.925532540646214
136991,1631,6,24.038244626707773
137003,1631,7,19.929577392683143
137015,1632,1,6.446363636363636
137027,1632,2,6.31047619047619
137039,1632,3,10.482272727272727
137051,1632,4,13.423478260869564
137063,1632,5,33.94739130434782
137075,1632,6,37.09772727272727
137087,1632,7,29.11904761904762
137099,1633,1,11.631649807293
137111,1633,2,11.631649807293
137123,1633,3,11.631649807293
137135,1633,4,11.631649807293
137147,1633,5,11.631649807293
137159,1633,6,42.68555230514769
137171,1633,7,38.61716911621399
137183,1634,1,2.252178486245091
137195,1634,2,1.950480581037
137207,1634,3,2.392150657944773
137219,1634,4,6.596688205806999
137231,1634,5,5.492222378493219
137243,1634,6,5.611513190503273
137255,1634,7,6.20901213781619
137267,1635,1,1.656209034191091
137279,1635,2,1.9286872276600004
137291,1635,3,2.928017014239545
137303,1635,4,7.026915803973565
137315,1635,5,7.111567103390608
137327,1635,6,5.511791643099818
137339,1635,7,5.327905616794667
137351,1636,1,9.849033400819092
137363,1636,2,9.519936640560285
137375,1636,3,16.13055814201091
137387,1636,4,20.526231442601738
137399,1636,5,19.24766147058783
137411,1636,6,19.163843669443363
137423,1636,7,23.98268986018799
137435,1637,1,2.8664299186199997
137447,1637,2,2.276550547346857
137459,1637,3,2.030238749830909
137471,1637,4,2.8570231522139125
137483,1637,5,4.515241398918
137495,1637,6,3.7282213502870905
137507,1637,7,6.402412974934096
137519,1638,1,6.623525426439636
137531,1638,2,4.1703717084126195
137543,1638,3,7.5394864358825435
137555,1638,4,11.892866779874826
