股票编号,年,月,日,开盘价,最高价,最低价,收盘价,成交量,成交金额,息前税后利润,息税前利润,企业自由现金流量,毛利,无息流动负债,无息非流动负债,净债务,净营运资本,留存收益,全部投入资本,120日收益损失方差比,120日收益方差,个股收益的120日峰度,120日损失方差,120日方差,120日信息比率(InformationRatio120),个股120日的beta值,个股120日的alpha,120日特诺雷比率,120日夏普比率,波幅中位数,资金流量指标,过去1年的价格动量,月度换手率对数,120日平均换手率,当前价格处于过去1年股价的位置,流通市值,市净率,市盈率,过去3个月的价格动量,基本每股收益,对数流通市值,总市值,市现率,市销率,稀释每股收益,每股收益TTM值,每股净资产,每股营业收入,每股营业总收入,每股资本公积金,每股息税前利润,每股营业利润,每股盈余公积金,每股未分配利润,每股现金流量净额,每股股利,每股企业自由现金流量,每股经营活动产生的现金流量净额,每股留存收益,每股股东自由现金流量
1708,4.010559904279705,11.714308165998949,73.6941513632335,16.03377069974384,17.37769601939034,14.757772417295223,16.050810219390492,93603067073.60735,1.7260456995392995e+17,2.6499269883423724e+16,3.87760697945583e+16,2.5798172087336976e+17,2.024120811018375e+16,,6232591896320879.0,5.93159108547405e+17,1.6494456711031834e+17,3.3183858720676424e+16,2.6965511954317737e+18,,13.021863109306041,658.1688309327909,0.006172558126235704,0.174347992881281,,0.28809533575260304,,73.36572582960284,2.280934558966803,0.00020826449003843919,835.6646388838569,,196.7421754645617,0.000588694055307072,0.10134499974195406,3.9523841514234404e+18,,239841.55430418483,592.4618176723424,,0.6539451290962148,7.958933149886911e+18,1399896.0947520027,36133.704349747604,0.009202799828928302,0.0075533006860034665,2.004254878304279,,0.5311474837763831,0.26906971915736655,0.010656005479354438,0.004993807157205506,0.007447903144400448,,0.018115846481319146,,0.03939043766392001,0.019350761681201572,0.8882727817863836,0.05905465879063319
1709,4.010559904279705,11.714308165998949,73.6941513632335,3.2313269097940127,3.5111710146003277,2.978713807653387,3.2435454900461664,18309549044.74749,1.2682907899611392e+16,529583528811775.5,1004302062057939.2,5695322514929679.0,2192283723730080.2,832994111570983.0,41786887328000.56,5750375083427321.0,2.205686828403635e+16,,7.779492902092162e+16,0.4365279422628493,0.004159748290854881,10.59677449215881,0.006067322948722125,0.02642950907019042,,0.16387520124200491,0.22093161612262965,8.863116871429577,1.3596314669792926,0.00019789198954823573,370.9200822553807,2087.374388980283,0.8135712261713322,0.0005848020281979832,0.07782610052014885,4.4749100045550454e+18,0.6810309655763144,313699.12484154134,555.1382940337527,0.026466777040518762,0.6360806948350096,3.668357169777942e+18,43470.57171637281,7.7681168717051765,0.02646256902918445,0.025227644633094133,11.576279881085703,0.37230325785139456,0.37230325785139456,9.157521116970438,0.02647180474963919,0.021919798727730557,0.0017829384504345514,0.28164956116397966,1.0322798704327258,0.011663009419222539,0.04612343855434455,0.025856808292339988,,0.21354583351531348
1710,4.010559904279705,11.714308165998949,73.6941513632335,80.52271875499702,85.48941396579954,76.91528454518978,81.08089653254999,3222964839.775464,2.9566417169952076e+16,1.5703657016345362e+16,1.670688129698101e+16,4996976909199044.0,2173163859541745.0,2.603515256186865e+17,1.8552008650415348e+16,2.7915313165523846e+17,,2.0655980923342602e+17,8.905087050797245e+17,,,,,0.012933739439070282,,,,,,0.00026593772009599363,,,2.6472110579750034,0.0034094048629850627,,1.4220812701222804e+16,48.25020914891901,,277.188837290432,0.0,,2.2753300321956486e+17,14.571000400760136,0.17969750229409875,0.026660935524652325,0.0,1.0877129663463916,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1711,4.010559904279705,11.714308165998949,73.6941513632335,3.0551382168374848,3.1686604344091363,2.9562398653551574,3.059230216729707,10403305506.086143,6360041420203565.0,1.0075595501624258e+17,1.2581714374214458e+17,3.5976270834021376e+17,,9.002108190275749e+17,4.287147148366019e+17,2.6722129547361056e+16,1.6231387928470166e+17,4.247888649823334e+16,1.5610755810285818e+19,0.7147444207907198,,0.8712629529601907,0.006024651596311813,0.013823875688500594,,0.1708032815011034,0.29545422906487095,0.2690319792762296,2.0724608422769646,,273.57146434293116,6024.871070538101,0.5134841327054083,9.390513917523487e-05,0.10165521736475061,,4.508280182381788,1622.752387447921,392.6234527868907,0.006700523150438218,1.2719169055847834,5.456536419331872e+19,,0.047117703482133476,0.027222952282855702,0.027090569732423953,,7.7212726114173496,7.7212726114173496,,0.04148411605373826,0.04180384622346297,0.004375516086479856,0.04035273114544824,0.09465854412749877,0.0007736693368139526,0.10069987683664684,0.08030263953210649,,0.06808450347733518
1712,4.010559904279705,11.714308165998949,73.6941513632335,15.656860060596511,17.14277394700888,14.559703809574788,15.854263762902466,11550022628.298286,5.539526346195106e+16,1.0241639822699212e+16,1.4924086597372984e+16,6.791832289245502e+16,2.901869806442114e+16,1.5475640601024454e+17,2.1515715072932868e+16,6.249715737752477e+16,1.8772236762709376e+17,,1.7362969189924708e+18,0.2831190817310764,0.0033325418373601544,4.735029129711994,,0.022292371303066185,,,0.14564097732931877,0.5128904350963858,0.9027356464532056,0.00015411120554717205,,3494.039540446976,46.22963468910969,0.00010187683845617147,0.06969679110864968,3.1140511478002737e+19,6.593493025680592,,254.05947874942402,0.01790587751920313,,7.049110669894269e+19,3120.673505150223,10.771214067796587,0.012882885868839844,0.012702506075036379,0.7862189517615935,0.7366946026787059,,0.670899271491589,0.04579602641836116,0.029161450014641956,,0.1851072927624794,0.16345235748208198,,0.10757811163408035,0.08019601665295732,0.06090309822121656,0.21419450832339557
1713,4.010559904279705,11.714308165998949,73.6941513632335,10.40379590564159,10.976147795155793,9.821836830659239,10.41403488482063,4398469262.0559225,2.1973058577990332e+16,3638320552209795.5,,4181915863800554.0,1.7713338212871916e+16,1376550074962559.5,324321960.6880909,7033079115804398.0,1096390735405519.0,80017661301208.02,8035486173953637.0,0.05761047466074712,,721.1343089062605,0.0008147182649651596,0.06246206487848917,,0.08799835154310873,0.03161393423739547,187.79559222357045,6.939931914468119,,235.2452524787419,,10.308399163416675,0.002411057567539265,,,7.1097420556653,228.02685117033954,2734.0501692859016,0.037139676559239526,0.05491086777329475,1.2611035399962127e+18,,2.0358263091730704,0.023838030373290065,0.01807360227987633,,1.7139316764021693,1.7139316764021693,,0.031552214187390765,0.03123416262400858,0.003973577800331186,0.38502721406789175,0.6025223848870809,0.0,0.031172484930770246,0.03058762884863555,0.2619711307460681,0.032112626925662045
1714,4.010559904279705,11.714308165998949,73.6941513632335,38.620379322431674,40.17694932146687,36.940833204884775,38.50445602584563,2866933415.543763,2.6568936593341612e+16,1027407654729850.4,1207056350311450.8,2.6321126810529155e+17,2.4555633115860403e+17,2.682498364808818e+16,36373939734005.875,1.1536583104142671e+18,1.5484917302279276e+18,1.3911074089264797e+17,,28.57868816349417,,68.08626482198648,0.0014653387085418765,0.026906654622426918,,0.1700798605380194,0.050040942130111635,0.47546348886255746,1.951425578616998,,438.80729777520423,1355.0112142403607,0.6572471674447846,0.00010497317432490629,0.08653297649036884,,0.4894548250802243,5.168362135943867,435.056708153829,0.6850185595126799,0.19657433136115043,6.705110583020883e+18,,0.2531474853929135,0.0038314262925347683,0.0038313785241452618,,76.76316021349999,78.4925378025419,,0.0224074879702511,0.011808731825932242,0.030748947404436865,6.206473209894421,0.22294530254658057,,0.24268876015014337,0.18668446501217928,0.03658190671647494,0.40334827377440885
1715,4.010559904279705,11.714308165998949,73.6941513632335,1.3604521067286166,1.4268209910586458,1.3008631099659809,1.3599416786019323,104151376995.69435,2.6854514454932944e+16,3737752681607.1436,15383767444814.2,377875043940221.5,53361792486560.72,118335557290913.44,1967602794254.7249,,4190542162150519.0,6089324133907189.0,8.506445978912976e+16,0.21362247103433102,,0.017516430437043793,0.0007656020934359471,0.017814006796716617,,0.06223026784844095,0.1705487444309112,0.07444373832087216,0.1746802287068193,,335.3737579049559,,2.0810122028016345,0.0004728495961456821,,,3.7566305230917667,162.42366332502155,638.5212767397021,0.08002096092060297,0.04945470020553112,1.8521742931576538e+18,,1.5188499086451925,0.2428231155778892,0.0188646101098901,,0.5682785148788143,0.5682785148788143,,0.020818538461538433,0.024540383296703293,0.0,0.004065474285714305,0.1711514442857143,,,0.035070260989010976,1.1421713156043962,1.1965321947252752
1716,4.010559904279705,11.714308165998949,73.6941513632335,3.0177619597513274,3.042272519068419,3.01126813345436,3.023865595650855,26740433063.856113,6514015066684092.0,1.0717273832078296e+16,1.4489424017012374e+16,3.137878353744419e+16,4.848071048944819e+16,5.027195739103852e+16,4128723456728.7285,,1.3207858268150426e+16,3.194407497513904e+17,9.371562678849635e+17,0.3529999021791811,0.013502958599158617,4.9106502111268036,0.0009694324650749193,,,0.26308034593229507,0.3910519749374151,,3.6315259236519606,0.0004649829136133073,876.210742832644,7099.611438478183,4.391383522903946,,0.0018426202064837061,2.9005965249990624e+17,17.461788803752135,1361.90471251249,,0.019280816573462138,0.1546550769454105,1.357368693900377e+18,867820.8995790513,,0.0005032130147432633,,0.5471271727747866,0.6430834411420705,0.6430834411420705,0.33384996321981447,0.008313210607499136,,0.0030386178637770867,0.07568093258273147,1.3224504514215663,,0.030250913186982517,0.12659086394124308,0.47957263702496467,0.03292569657266992
1717,4.010559904279705,11.714308165998949,73.6941513632335,144.6821061163467,154.9717935379775,135.74815986032206,144.8848172470544,7262596872.3412695,1.2903637724689326e+17,659302799517029.9,888616635579499.5,5958920158760281.0,2519805971661815.5,3.7854616359903514e+17,41735706016682.37,,9824967066452000.0,1119700877935690.0,2.538155098073656e+18,0.7252925794755042,,6.7206718235968,0.005414944575451724,0.01802072415435254,,0.11730725428703309,0.19570931078041737,1.3781906809744098,1.433974506009735,,327.7962757729339,4917.001861098051,0.4648601561279603,5.838931690637646e-05,0.09000049534156475,,5.649972517096486,15213.257394137638,717.028670592023,0.0020334791733659166,0.15597127478336348,6.882988208250095e+18,,3.5680850471270738,0.04008615253300575,0.037592698464403,,0.1052571979910241,0.1052571979910241,,0.0637395958941965,0.05289952884629281,0.00030722973924925617,0.012020186345973306,0.07290609816923897,0.0005502189560160572,,0.08235032437897176,0.21462340485530415,0.22605905479095384
1718,4.010559904279705,11.714308165998949,73.6941513632335,8.285801634218469,8.548738225263593,8.070977383902056,8.319568762492406,4729991449.9630995,8848614445435169.0,1.1630055397043354e+17,1.9092766731212573e+17,1.7338425497031228e+16,6.669796172382853e+17,1.0223150607449568e+18,4.351785287769699e+16,,1.2643984794264565e+17,9.835288321904401e+17,2.746735621701572e+19,,0.005698376236331013,4.014562820986566,0.007198749100252147,0.041103967366855544,,0.284905329830281,,10349.081053794183,1.6521630444975244,0.0002766323257856915,397.8390436894037,,43.12209534919532,0.0035917039590160813,0.07115863795830153,2.7851990123978153e+18,,12053.79732618797,1069.5583277974006,,0.860111718338667,1.1611909317466422e+18,12433.25247678369,61.811452904038916,0.020867734139006357,0.019417375889085636,0.4589047923713301,,0.1129165105733563,0.27194273216819664,0.031264568421009574,0.015767808090269564,0.0017213100229968273,,2.4643411425566923,0.008828493755153143,0.0324554224629729,0.034921378536922995,0.16148153525927997,0.062292655272572536
1719,4.010559904279705,11.714308165998949,73.6941513632335,3.1402470296327034,3.32012165053049,2.9865795218532267,3.148136067486079,2898568111.207153,5218590731369501.0,2654472354499530.0,3067594322491690.0,2794985702990422.0,1.2678777096120944e+16,3.426412012588896e+17,,1.5660244864607282e+16,9027772512559340.0,3335948293057077.0,5052535727193766.0,0.30322025877389314,0.008146729868050264,32.38041898717611,0.01267683317772731,0.05642429202275046,,0.252525128520403,0.4199195960222843,15.003094537887865,3.7550913325055326,0.00048423242961740276,493.0034258232547,14245.868971371645,70.11917339825793,0.0046859818067538,0.10760175440235249,2.7763808864247824e+19,7.067783029011663,442.9487399468398,1488.3579010830745,0.06404193332209637,0.812225808467398,3.8383047165790044e+19,25373.553734952762,12.567193026986816,0.06404193332209637,0.064302198024717,0.9361862758021227,2.3288320432238354,2.3288320432238354,0.4448772229981452,0.08308086327042925,0.0811013645724178,0.00965142002335067,0.06584176578052427,0.7061686207224824,0.004616387771096314,0.12389861569337218,0.08452628104699163,0.043060985387651386,
1720,4.010559904279705,11.714308165998949,73.6941513632335,22.067820157173742,23.829876606978445,20.80517967490767,22.312339873984953,185634873274.89096,6.852984530725545e+17,602702979402712.8,839358208527770.8,1544126012253064.8,2580395356084042.0,2770569296438598.0,1093255893617.2559,4.0588594089149944e+16,1.2445310890653934e+16,,4.032064280529026e+16,0.25488803871972704,0.002772112334361228,0.1065291587826028,,0.06442007959183457,,,0.05509720350993015,0.23790529749030304,0.8731562170788624,0.00036572718200827373,,222.57637762068063,2.528473481006791,0.004485905070650413,,9239060557734200.0,0.19226074235270363,,293.0457480045735,0.029432358933793527,,1.4725826284502762e+17,1.3301054604951812,0.15649496786787045,0.039507967880434806,0.007755922689075631,0.7890619720263973,0.15542783241944683,,0.0019389806722689158,0.012091008403361345,0.012581737815126049,,0.0053362055032791485,0.14263987563025207,,0.005076204201680673,0.020808728571428563,0.007755922689075652,0.005133602521008406
1721,4.010559904279705,11.714308165998949,73.6941513632335,56.87776494181964,61.654582561359426,53.11699303284901,57.375531030825826,6038328010.47655,4.064600351719816e+16,6.384500218498487e+16,9.690891336244478e+16,3.438095381596569e+16,5.099834438463992e+17,1.1687534536898491e+17,1.4992086521900406e+16,8.5510930813785e+17,,1.5150176647396253e+17,5.519329192070867e+18,0.5097083223072213,0.006663750896094701,,0.00797997457757264,0.05294313828439539,,0.18584015947656446,0.18706003515205014,0.6881380731277233,,0.0002359485849687027,410.6933265774799,1787.8983275004834,,0.00027690090182940635,,2.7821812993294766e+18,50.74781794609244,664269.9362010366,930.363059579438,0.03934618246653826,0.19214443592451935,,13464.196206456663,4.755552609722853,,0.008420602555132774,3.4870705979491188,4.005511414237793,4.214892181404764,2.0378466066889325,,0.010305940305136057,0.005842806402510176,0.19851270736469045,1.3758519294153329,0.0,0.17479031696216932,0.0933814328254168,0.07690422672674384,
1722,4.010559904279705,11.714308165998949,73.6941513632335,43.58689829131289,46.97445121289807,41.131430953054625,43.79733598872239,915550161.8085924,7739707218484361.0,579792736752366.8,762546446698142.4,851247333721417.6,598962845682111.9,103163571065727.08,80889426641965.17,,1.8990409549726723e+17,963011571514992.2,9.886860500014323e+16,,0.006430340632927209,25.32165584303978,0.0038280078878795637,0.016011148943947916,,0.16603073129554372,,6.968141071205192,1.776046019535343,0.00027249709818882455,478.2800597249557,,0.5037987548970304,0.0007305632818386437,0.11510038889853193,2.0962796147428605e+18,,606.713218127271,568.9308768202311,,0.40954856991157046,3.281469813132872e+18,290651.2478814882,24.12853868405293,0.028913042501615027,0.028803325385354718,10.212358375418882,,0.21464600039233414,9.004756250373354,0.030043244770982414,0.03563994108839717,0.002870085766084946,,0.474040407647692,0.04007528648228326,0.09024436971561889,,0.14846553489280878,0.10229891061311613
1723,4.010559904279705,11.714308165998949,73.6941513632335,7.481031137663027,7.963900263417988,7.029970777809411,7.510688435402802,13363557205.436018,2.0286152899718332e+16,1069697249963919.9,,1.307624771491448e+16,4.166512729133356e+16,2997186026874220.0,1754337226675.1167,3.991056351724236e+16,1.2538301310837646e+16,1.767894723946576e+16,1.3676354882002856e+17,1193.1853121367533,0.009043147382605116,18.249016090217655,0.005544806399517476,,,0.19762710875741815,0.25098435007197945,,1.956029655604191,0.0003400036127018085,614.6333541254763,4390.080108877114,118.11317049890643,,0.08894268739528456,2.424978388906064e+18,8.462096182175252,1904.2880835294698,,0.0341245859093689,1.0769358147710426,6.950256992110813e+18,1878.9652151896007,,0.0341245859093689,,3.5391272251905854,1.8622996041339115,1.8622996041339115,3.060089935985639,0.043020498570686065,,0.005113673325167664,0.09482351874243647,1.7323593622128302,0.0032729719070294008,0.08328475664001422,0.0404104932454158,,0.7587235849798556
1724,4.010559904279705,11.714308165998949,73.6941513632335,66.22058986394632,69.72684820008185,62.45035778699713,65.87424283625509,2559935531.241217,2.6273597037091264e+16,3.809287742546894e+16,4.948895041297786e+16,,1.5313502978604222e+16,7.599502865500384e+17,6.488388800337979e+16,6.224948994030529e+16,2.8071571826410912e+17,2634343344268565.0,1.324281934155244e+19,0.5935023070666892,0.0023414524308586248,,0.004261069046344917,0.02204071740864435,,0.024666721075271295,0.043768537960720846,0.16399590094444874,,0.00014274045681675956,261.5792506758587,3101.0771540745386,,0.00021913864973842792,,1.5843799595737178e+19,0.1970999107581183,31.811980654678997,630.6347517675786,0.16917117849388388,0.31506913598861724,,253.65090283549952,18.014599468482675,,0.09092924038243907,1.1306471593331333,0.08630679513161202,0.08630679513161202,0.16045521797890344,,0.1527887559761867,0.007201627476700321,1.1030056588143438,,0.0036603479946475145,0.0,0.03384127544271668,0.020871962176852464,0.0
